ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000TCAG172","TC1","TELE COLUMBUS AG NA O.N.","Common stock","EUR",2504853,2017-08-22,15:25,9.931,9.931,9.931,9.931,405,3
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-08-22,15:25,35.56,35.565,35.555,35.555,376,6
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-08-22,15:25,20.79,20.79,20.76,20.775,2904,13
"DE000VTG9999","VT9","VTG AG O.N.","Common stock","EUR",2504857,2017-08-22,15:25,43.94,43.94,43.94,43.94,18,1
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2017-08-22,15:25,24.015,24.015,24.01,24.01,225,9
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-08-22,15:25,84.03,84.03,84.03,84.03,56,2
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-08-22,15:25,105.15,105.15,105.15,105.15,60,4
"DE000XNG8888","O1BC","XING AG NA O.N.","Common stock","EUR",2504862,2017-08-22,15:25,256,256,255.95,255.95,7,2
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-08-22,15:25,40.055,40.07,40.04,40.07,2162,11
"DE0002457512","VIH","VIB VERMOEGEN O.N.","Common stock","EUR",2504867,2017-08-22,15:25,21.4,21.4,21.345,21.345,287,3
"DE0003304002","SOW","SOFTWARE AG O.N.","Common stock","EUR",2504872,2017-08-22,15:25,36.66,36.67,36.65,36.66,806,11
"DE0003304101","GWI1","GERRY WEBER INTERNAT.O.N.","Common stock","EUR",2504873,2017-08-22,15:25,10.725,10.725,10.705,10.705,789,6
"DE0005008007","ADL","ADLER REAL ESTATE AG","Common stock","EUR",2504874,2017-08-22,15:25,13.59,13.59,13.59,13.59,221,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-08-22,15:25,50.04,50.04,50.04,50.04,10,1
"DE0005093108","AAD","AMADEUS FIRE AG","Common stock","EUR",2504879,2017-08-22,15:25,76.7,77.05,76.7,77.05,8,4
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2017-08-22,15:25,6.3,6.3,6.277,6.28,5696,24
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2017-08-22,15:25,156.5,157.05,156.5,156.6,143,8
"DE0005137004","QSC","QSC AG NA O.N.","Common stock","EUR",2504887,2017-08-22,15:25,1.735,1.735,1.735,1.735,110,2
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-08-22,15:25,13.75,13.75,13.75,13.75,10029,11
"DE0005146807","DEX","DELTICOM AG","Common stock","EUR",2504890,2017-08-22,15:25,15.345,15.35,15.345,15.345,828,3
"DE0005156004","GGS","GIGASET AG O.N.","Common stock","EUR",2504891,2017-08-22,15:25,0.741,0.741,0.741,0.741,2000,1
"DE0005176903","SUR","SURTECO SE","Common stock","EUR",2504898,2017-08-22,15:25,24.795,24.795,24.795,24.795,12,1
"DE0005178008","SYT","SOFTING AG O.N.","Common stock","EUR",2504899,2017-08-22,15:25,11.01,11.01,11.01,11.01,4,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-08-22,15:25,79.37,79.37,79.33,79.35,4546,29
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2017-08-22,15:25,69.98,69.98,69.98,69.98,277,2
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-08-22,15:25,89.6,89.6,89.6,89.6,97,3
"DE0005203947","BNN","B.R.A.I.N. NA","Common stock","EUR",2504909,2017-08-22,15:25,18.205,18.205,18.205,18.205,5,1
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2017-08-22,15:25,68.99,68.99,68.95,68.95,135,4
"DE0005297204","HG1","HOMAG GROUP AG","Common stock","EUR",2504920,2017-08-22,15:25,63,63,63,63,8,1
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-08-22,15:25,42.72,42.72,42.705,42.705,314,3
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2017-08-22,15:25,75.3,75.3,75.14,75.14,6,2
"DE0005407506","CEV","CENTROTEC SUSTAINABLE O.N","Common stock","EUR",2504926,2017-08-22,15:25,17.65,17.65,17.65,17.65,17,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-08-22,15:25,52.88,52.89,52.88,52.89,367,7
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2017-08-22,15:25,50.12,50.12,50.12,50.12,31,1
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-08-22,15:25,195.6,195.6,195.5,195.5,2223,10
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2017-08-22,15:25,37.47,37.47,37.445,37.445,225,3
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-08-22,15:25,63.69,63.69,63.69,63.69,35,2
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2017-08-22,15:25,53.65,53.66,53.65,53.65,257,2
"DE0005545503","DRI","DRILLISCH AG O.N.","Common stock","EUR",2504950,2017-08-22,15:25,55.9,55.91,55.9,55.91,571,3
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2017-08-22,15:25,89.94,89.94,89.94,89.94,57,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-08-22,15:25,35.19,35.19,35.18,35.185,7120,13
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-08-22,15:25,15.585,15.585,15.585,15.585,1200,2
"DE0005558696","PGN","PARAGON AG","Common stock","EUR",2504955,2017-08-22,15:25,64.2,64.2,64.2,64.2,193,4
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-08-22,15:25,98.48,98.49,98.48,98.49,75,2
"DE0005659700","EUZ","ECKERT+ZIEGLER AG O.N.","Common stock","EUR",2504962,2017-08-22,15:25,34.11,34.11,33.81,33.81,448,10
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2017-08-22,15:25,15.535,15.535,15.53,15.535,6548,6
"DE0005759807","IXX","INIT INNOVATION O.N.","Common stock","EUR",2504968,2017-08-22,15:25,15.81,15.81,15.81,15.81,854,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-08-22,15:25,70.78,70.78,70.78,70.78,8,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-08-22,15:25,82.41,82.41,82.39,82.39,365,6
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-08-22,15:25,70.24,70.24,70.22,70.22,5058,29
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-08-22,15:25,79.6,79.62,79.59,79.62,957,13
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2017-08-22,15:25,41.835,41.86,41.835,41.86,246,3
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-08-22,15:25,47.705,47.71,47.695,47.71,268,3
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2017-08-22,15:25,16.21,16.21,16.21,16.21,69,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-08-22,15:25,90,90,89.95,89.95,1162,12
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2017-08-22,15:25,43.88,43.93,43.88,43.93,252,10
"DE0006013006","HAB","HAMBORNER REIT AG O.N.","Common stock","EUR",2504998,2017-08-22,15:25,8.865,8.865,8.865,8.865,57,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-08-22,15:25,81,81,80.97,80.97,2100,14
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-08-22,15:25,101.4,101.4,101.35,101.35,578,4
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2017-08-22,15:25,113.7,113.7,113.7,113.7,320,2
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-08-22,15:25,66.8,66.83,66.8,66.83,450,8
"DE0006083405","HBH","HORNBACH HOLD.ST O.N.","Common stock","EUR",2505010,2017-08-22,15:25,78.31,78.36,78.31,78.36,218,3
"DE0006095003","CAP","CAPITAL STAGE AG","Common stock","EUR",2505012,2017-08-22,15:25,6.183,6.184,6.183,6.184,404,4
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2017-08-22,15:25,63.5,63.5,63.4,63.4,100,4
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-08-22,15:25,36.885,36.9,36.885,36.9,626,6
"DE0006204407","KU2","KUKA AG","Common stock","EUR",2505017,2017-08-22,15:25,118.15,118.2,118.15,118.15,71,7
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2017-08-22,15:25,35.21,35.21,35.21,35.21,42,1
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2017-08-22,15:25,23.38,23.385,23.38,23.38,299,4
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2017-08-22,15:25,19.01,19.01,19,19.005,4865,8
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2017-08-22,15:25,64.68,64.72,64.68,64.72,23,4
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-08-22,15:25,167.05,167.05,167,167,1342,12
"DE0006569908","MLP","MLP AG","Common stock","EUR",2505045,2017-08-22,15:25,6.191,6.2,6.191,6.2,1994,4
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-08-22,15:25,92.27,92.28,92.27,92.28,430,5
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-08-22,15:25,38.445,38.49,38.445,38.485,1334,8
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2017-08-22,15:25,57.84,57.84,57.83,57.83,247,3
"DE0006636681","VQT","VA-Q-TEC AG NA O.N.","Common stock","EUR",2505056,2017-08-22,15:25,19.215,19.215,19.215,19.215,41,1
"DE0006637200","MGN","MOLOGEN AG","Common stock","EUR",2505057,2017-08-22,15:25,2.099,2.099,2.099,2.099,251,2
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2017-08-22,15:25,137.8,137.85,137.7,137.85,272,7
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2017-08-22,15:25,350.7,350.7,350.45,350.45,20,3
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2017-08-22,15:25,522.95,522.95,522.85,522.85,21,4
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2017-08-22,15:25,88.57,88.57,88.53,88.55,420,7
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2017-08-22,15:25,20.81,20.81,20.795,20.795,26589,18
"DE0007037145","RWE3","RWE AG VZO O.N.","Common stock","EUR",2505073,2017-08-22,15:25,15.24,15.24,15.235,15.235,2050,21
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2017-08-22,15:25,27.59,27.6,27.59,27.59,678,8
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-08-22,15:25,60.71,60.71,60.7,60.7,32471,33
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2017-08-22,15:25,89.6,89.6,89.58,89.58,2162,6
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2017-08-22,15:25,85.54,85.54,85.5,85.5,156,4
"DE0007170300","SLT","SCHALTBAU HOLDING O.N","Common stock","EUR",2505080,2017-08-22,15:25,34.25,34.25,34.25,34.25,18,1
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2017-08-22,15:25,61.7,61.76,61.7,61.76,18,2
"DE0007203705","SHF","SNP SCHNEID.-NEUREIT.O.N.","Common stock","EUR",2505083,2017-08-22,15:25,33.74,33.74,33.74,33.74,200,1
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2017-08-22,15:25,61.68,61.68,61.68,61.68,51,3
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2017-08-22,15:25,48.025,48.045,47.895,48.035,686,5
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2017-08-22,15:25,11.93,11.945,11.92,11.92,3724,5
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2017-08-22,15:25,112.55,112.6,112.55,112.55,7117,18
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2017-08-22,15:25,76.6,76.6,76.6,76.6,954,11
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2017-08-22,15:25,9.363,9.363,9.363,9.363,4292,3
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2017-08-22,15:25,18.32,18.33,18.32,18.33,1039,9
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2017-08-22,15:25,2.969,2.97,2.966,2.97,15107,7
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2017-08-22,15:25,20.165,20.165,20.165,20.165,1,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2017-08-22,15:25,69,69.02,69,69.02,227,3
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-08-22,15:25,33.53,33.53,33.525,33.525,167,2
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2017-08-22,15:25,56.03,56.03,56.03,56.03,100,1
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2017-08-22,15:25,25.39,25.39,25.375,25.375,1592,6
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2017-08-22,15:25,129,129,128.95,128.95,214,5
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-08-22,15:25,127.1,127.1,127.05,127.05,1874,10
"DE0007856023","ZIL2","ELRINGKLINGER AG NA O.N.","Common stock","EUR",2505124,2017-08-22,15:25,15.37,15.37,15.36,15.36,512,3
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2017-08-22,15:25,20.98,20.98,20.975,20.975,4605,13
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2017-08-22,15:25,13.995,13.995,13.98,13.99,3268,4
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2017-08-22,15:25,104.8,104.8,104.8,104.8,73,2
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-08-22,15:25,182.85,182.85,182.85,182.85,1367,6
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2017-08-22,15:25,177.8,177.8,177.75,177.75,293,12
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2017-08-22,15:25,5.287,5.287,5.287,5.287,600,1
"FR0000120271","TOTB","TOTAL S.A.      EO 2,50","Common stock","EUR",2505166,2017-08-22,15:25,43.48,43.485,43.48,43.485,594,2
"FR0000120578","SNW","SANOFI SA INHABER    EO 2","Common stock","EUR",2505171,2017-08-22,15:25,82.33,82.33,82.33,82.33,40,1
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2017-08-22,15:25,23.23,23.23,23.23,23.23,27,1
"GB00B24CGK77","3RB","RECKITT BENCK.GRP LS -,10","Common stock","EUR",2505366,2017-08-22,15:25,81.19,81.19,81.19,81.19,9,1
"GB0004544929","ITB","IMPERIAL BRANDS PLC LS-10","Common stock","EUR",2505373,2017-08-22,15:25,35.46,35.46,35.46,35.46,100,1
"GB0007188757","RIO1","RIO TINTO PLC      LS-,10","Common stock","EUR",2505378,2017-08-22,15:25,39.11,39.11,39.11,39.11,40,2
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2017-08-22,15:25,4.843,4.843,4.843,4.843,509,2
"GB0009252882","GS7","GLAXOSMITHKLINE   LS-,25","Common stock","EUR",2505383,2017-08-22,15:25,16.63,16.635,16.63,16.635,1563,4
"GB0009895292","ZEG","ASTRAZENECA PLC    DL-,25","Common stock","EUR",2505384,2017-08-22,15:25,49.08,49.08,49.08,49.08,172,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2017-08-22,15:25,37.955,37.955,37.94,37.955,475,5
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2017-08-22,15:25,66.93,66.94,66.93,66.94,36,2
"LU0322248146","DXS0","DBX-TRA.-SLI U.ETF(DR)1D","ETF","EUR",2505874,2017-08-22,15:25,128.18,128.18,128.18,128.18,80,1
"LU0614173895","X03C","DBXTR.II-E.G.B.3-5(DR)1D","ETF","EUR",2506030,2017-08-22,15:25,192.22,192.22,192.22,192.22,60,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2017-08-22,15:25,18.15,18.15,18.15,18.15,19,1
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2017-08-22,15:25,69.82,69.82,69.82,69.82,35,1
"LU1377527517","SEN","SENVION S.A.     EUR -,01","Common stock","EUR",2506162,2017-08-22,15:25,12.765,12.77,12.765,12.77,149,3
"LU1598757687","ARRD","ARCELORMITTAL S.A. NOUV.","Common stock","EUR",2506190,2017-08-22,15:25,22.25,22.25,22.25,22.25,273,2
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2017-08-22,15:25,71.27,71.27,71.27,71.27,52,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2017-08-22,15:25,4.204,4.204,4.204,4.204,1081,2
"NL0011821202","INN1","ING GROEP NV      EO -,01","Common stock","EUR",2506270,2017-08-22,15:25,15.15,15.155,15.15,15.155,278,8
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2017-08-22,15:25,27,27,26.97,26.98,2223,18
"SE0000108656","ERCB","ERICSSON B (FRIA)","Common stock","EUR",2506368,2017-08-22,15:25,5.033,5.033,5.033,5.033,332,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2017-08-22,15:25,147.35,147.4,147.35,147.4,78,2
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2017-08-22,15:25,820.15,820.15,820.15,820.15,2,1
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2017-08-22,15:25,3.3,3.3,3.3,3.3,3000,2
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2017-08-22,15:25,288.7,288.7,288.55,288.55,4,3
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2017-08-22,15:25,27.675,27.675,27.675,27.675,293,2
"DE000A2E4T77","2HRA","H+R KGAA  INH. O.N.","Common stock","EUR",2528864,2017-08-22,15:25,12.02,12.02,12,12,322,3
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2017-08-22,15:25,17.44,17.44,17.43,17.43,1833,4
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2017-08-22,15:26,16.83,16.865,16.82,16.825,1777,11
"AT0000820659","BFC","KTM INDUSTRIES AG","Common stock","EUR",2504181,2017-08-22,15:26,4.85,4.85,4.85,4.85,25,1
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2017-08-22,15:26,14.33,14.33,14.325,14.33,2800,3
"CA98462Y1007","RNY","YAMANA GOLD INC.","Common stock","EUR",2504201,2017-08-22,15:26,2.314,2.314,2.314,2.314,500,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2017-08-22,15:26,72.07,72.07,72.07,72.07,3,1
"CH0303692047","ED4","EDAG ENGINEERING G.SF-,04","Common stock","EUR",2504254,2017-08-22,15:26,12.005,12.005,12.005,12.005,60,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-08-22,15:26,106.3,106.32,106.3,106.32,30300,9
"LU0274211480","DBXD","DB X-TRACK.DAX ETF(DR)1C","ETF","EUR",2504269,2017-08-22,15:26,119.01,119.01,119.01,119.01,40,1
"LU0378438732","C001","COMSTAGE-DAX UCITS ETF I","ETF","EUR",2504271,2017-08-22,15:26,119.58,119.58,119.58,119.58,100,1
"LU0411075020","DBPD","DB X-TR.SHORTDAX X2 DA.1C","ETF","EUR",2504272,2017-08-22,15:26,4.11,4.11,4.11,4.11,1810,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.","Common stock","EUR",2504286,2017-08-22,15:26,71.16,71.16,71.16,71.16,76,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2017-08-22,15:26,34.715,34.715,34.705,34.705,148,2
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-08-22,15:26,11.82,11.82,11.82,11.82,135,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-08-22,15:26,120.4,120.4,120.4,120.4,35,1
"DE000A0ETBQ4","MBB","MBB SE O.N.","Common stock","EUR",2504301,2017-08-22,15:26,97.05,97.05,97.05,97.05,34,2
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2017-08-22,15:26,35.09,35.105,35.09,35.105,680,8
"DE000A0JBPG2","PNE3","PNE WIND AG NA O.N.","Common stock","EUR",2504337,2017-08-22,15:26,2.611,2.611,2.611,2.611,1425,2
"DE000A0KEXC7","V3S","VECTRON SYSTEMS      O.N.","Common stock","EUR",2504348,2017-08-22,15:26,23.43,23.43,23.43,23.43,15,1
"DE000A0LAUP1","CE2","CROPENERGIES AG","Common stock","EUR",2504376,2017-08-22,15:26,9.305,9.305,9.305,9.305,45,1
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-08-22,15:26,70.25,70.26,70.25,70.26,200,3
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2017-08-22,15:26,8.818,8.818,8.818,8.818,238,1
"DE000A0S8488","HHFA","HAMBURG.HAFEN U.LOG.A-SP","Common stock","EUR",2504409,2017-08-22,15:26,26.46,26.46,26.46,26.46,113,2
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-08-22,15:26,7.445,7.445,7.44,7.445,5600,5
"DE000A0Z1JH9","PSAN","PSI SOFTWARE AG NA O.N.","Common stock","EUR",2504435,2017-08-22,15:26,15.64,15.64,15.64,15.64,35,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2017-08-22,15:26,28.08,28.08,28.08,28.08,532,5
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-08-22,15:26,46.075,46.085,46.075,46.085,222,5
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-08-22,15:26,189.4,189.4,189.4,189.4,527,8
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG AG","Common stock","EUR",2504492,2017-08-22,15:26,4.509,4.509,4.507,4.509,3436,4
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-08-22,15:26,35.47,35.47,35.465,35.47,875,5
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-08-22,15:26,70.76,70.77,70.76,70.77,104,3
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2017-08-22,15:26,42.02,42.03,41.98,41.98,405,4
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.","Common stock","EUR",2504520,2017-08-22,15:26,22.325,22.325,22.1,22.15,980,5
"DE000A111338","AM3D","SLM SOLUTIONS GRP AG","Common stock","EUR",2504550,2017-08-22,15:26,30.24,30.24,30.19,30.205,763,15
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2017-08-22,15:26,18.38,18.38,18.38,18.38,73,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2017-08-22,15:26,34.005,34.01,34,34,347,3
"DE000A12UP37","NC5A","NORCOM INF.TECHN.AG","Common stock","EUR",2504566,2017-08-22,15:26,33.805,33.805,33.805,33.805,6,1
"DE000A161010","WSOK","WALLSTREET:ONLINE AG","Common stock","EUR",2504607,2017-08-22,15:26,5.925,5.925,5.925,5.925,100,1
"DE000A1681X5","SNG","SINGULUS TECHNOL. EO 1","Common stock","EUR",2504610,2017-08-22,15:26,7.35,7.35,7.35,7.35,64,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-08-22,15:26,37.33,37.335,37.33,37.33,159,4
"DE000A2DAM03","AAG","AUMANN AG","Common stock","EUR",2504639,2017-08-22,15:26,63.02,63.32,63.02,63.32,25,2
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-08-22,15:26,82.04,82.05,82.04,82.05,4012,33
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-08-22,15:26,108.75,108.8,108.75,108.8,3580,8
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-08-22,15:26,10.745,10.745,10.735,10.735,68412,13
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-08-22,15:26,9.445,9.445,9.443,9.444,5560,6
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-08-22,15:26,27.805,27.805,27.805,27.805,493,4
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-08-22,15:26,37.645,37.65,37.645,37.65,333,2
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-08-22,15:26,9.416,9.416,9.416,9.416,230,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-08-22,15:26,75.18,75.18,75.14,75.14,492,5
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-08-22,15:26,19.85,19.855,19.85,19.855,10112,17
